name,id,source_folder,source_type,is_pure_music,avg_overall_score,avg_melody_perception,avg_melody_emotion,avg_arrangement_perception,avg_arrangement_emotion,avg_rhythm_perception,avg_structure_perception,avg_performance_and_singing_mood,avg_enunciation_and_singing_skill,avg_performance_skill,avg_sound_effect_perception,__row_id,mood
886865_src.mp3,6140,douyin38,muchin,FALSE,3.5799999999999996,3.6,3.6,3.55,3.6,3.4,3.2,3.8,3.6,3.55,3.0714285714285716,3414,passionable
886881_src.mp3,4551,douyin30,muchin,FALSE,2.727272727272727,3,2.9545454545454546,2.4545454545454546,2.6818181818181817,3,3.0454545454545454,3.1363636363636362,3.0454545454545454,2.5454545454545454,0,3415,happy
886891_src.mp3,7734,douyin45,muchin,FALSE,3.209090909090909,3.3181818181818183,3.4545454545454546,3.090909090909091,3.1818181818181817,3.0454545454545454,3.1818181818181817,3.3181818181818183,3.3636363636363638,3.272727272727273,0,3416,sad
886939_src.mp3,4552,douyin30,muchin,FALSE,3.4545454545454546,3.6363636363636362,3.772727272727273,3.1818181818181817,3.3636363636363638,3.227272727272727,3.272727272727273,3.8636363636363638,3.772727272727273,3.3636363636363638,0,3417,sad
887111_src.mp3,5323,douyin34,muchin,FALSE,3.3636363636363638,3.5,3.6363636363636362,3.1818181818181817,3.3636363636363638,3.1363636363636362,3.272727272727273,3.590909090909091,3.3636363636363638,3.272727272727273,0,3418,sad
887139_src.mp3,6926,douyin41,muchin,FALSE,3.3181818181818183,3.1363636363636362,3.3636363636363638,3.227272727272727,3.3636363636363638,3.3636363636363638,3.3181818181818183,3.6363636363636362,3.3181818181818183,3.6363636363636362,0,3419,sad
887176_src.mp3,5739,douyin36,muchin,FALSE,3.2,3.25,3.35,3.1,3.25,3.15,3.35,3.45,3.2,3.1,0,3420,sad
887284_src.mp3,7339,douyin43,muchin,FALSE,3.5,3.3636363636363638,3.8181818181818183,3.6818181818181817,3.727272727272727,3.5454545454545454,3.4545454545454546,3.772727272727273,3.8636363636363638,3.6363636363636362,3.1666666666666665,3421,passionable
887303_src.mp3,3931,douyin28,muchin,FALSE,4.045454545454546,4,4.363636363636363,3.8636363636363638,4.136363636363637,3.4545454545454546,4.2727272727272725,4.2727272727272725,4.2727272727272725,3.9545454545454546,0,3422,passionable | happy
887362_src.mp3,3540,douyin26,muchin,FALSE,4.083333333333333,3.9166666666666665,4.25,4.25,4.291666666666667,3.75,4.125,4.333333333333333,4.166666666666667,4.041666666666667,3.05,3423,passionable
887552_src.mp3,3745,douyin27,muchin,FALSE,4.041666666666667,3.8333333333333335,4.041666666666667,4.125,4.208333333333333,3.6666666666666665,4.083333333333333,4.125,4.166666666666667,3.9166666666666665,2.95,3424,passionable | sad
887609_src.mp3,5324,douyin34,muchin,FALSE,3.4545454545454546,3.5454545454545454,3.590909090909091,3.4545454545454546,3.5454545454545454,3.409090909090909,3.3181818181818183,3.8181818181818183,3.5,3.6363636363636362,0,3425,passionable | sad
887755_src.mp3,7532,douyin44,muchin,FALSE,3.409090909090909,3.3636363636363638,3.590909090909091,3.4545454545454546,3.4545454545454546,3.4545454545454546,3.272727272727273,3.772727272727273,3.727272727272727,3.409090909090909,0,3426,sad
887874_src.mp3,4553,douyin30,muchin,FALSE,3.272727272727273,3.409090909090909,3.4545454545454546,3.1363636363636362,3.1818181818181817,3.272727272727273,3.1818181818181817,3.772727272727273,3.8181818181818183,3.3636363636363638,2.625,3427,passionable
887890_src.mp3,3541,douyin26,muchin,FALSE,4.041666666666667,4.041666666666667,4.291666666666667,4.083333333333333,4.416666666666667,3.6666666666666665,4.166666666666667,4.25,4.125,3.8333333333333335,2.772727272727273,3428,passionable | sad
887902_src.mp3,5325,douyin34,muchin,FALSE,3.1363636363636362,3.3181818181818183,3.272727272727273,2.9545454545454546,3.0454545454545454,3.272727272727273,3.0454545454545454,3.3636363636363638,3.272727272727273,3.090909090909091,0,3429,sad
888138_src.mp3,3932,douyin28,muchin,FALSE,3.727272727272727,3.909090909090909,3.772727272727273,3.590909090909091,3.8181818181818183,3.909090909090909,3.8181818181818183,3.909090909090909,3.9545454545454546,3.6363636363636362,2.95,3430,passionable | happy
888211_src.mp3,6927,douyin41,muchin,FALSE,3.4818181818181815,3.272727272727273,3.5454545454545454,3.4545454545454546,3.5454545454545454,3.4545454545454546,3.4545454545454546,3.6818181818181817,3.6363636363636362,3.409090909090909,2.9545454545454546,3431,passionable
888272_src.mp3,4933,douyin32,muchin,FALSE,3.5,3.65,3.5,3.4,3.5,3.35,3.5,3.65,3.55,3.5,0,3432,sad
888300_src.mp3,8136,douyin47,muchin,FALSE,3.1818181818181817,3.0454545454545454,3.227272727272727,3.0454545454545454,3.227272727272727,2.8636363636363638,3.3181818181818183,3.0454545454545454,3.0454545454545454,3.0454545454545454,0,3433,sad
888313_src.mp3,7129,douyin42,muchin,FALSE,3.1818181818181817,3.3181818181818183,3.3181818181818183,3.0454545454545454,3.3636363636363638,3.3181818181818183,3.227272727272727,3.5454545454545454,3.4545454545454546,3.3181818181818183,0,3434,sad
888507_src.mp3,5131,douyin33,muchin,FALSE,3.227272727272727,3.3181818181818183,3.3181818181818183,2.909090909090909,3.090909090909091,3.227272727272727,3.227272727272727,3.5,3.3636363636363638,3.1363636363636362,0,3435,sad
888529_src.mp3,4141,douyin29,muchin,FALSE,3,3,3.4545454545454546,2.909090909090909,3.1818181818181817,3.0454545454545454,2.9545454545454546,3.6818181818181817,2.909090909090909,3.090909090909091,0,3436,sad | passionable
888701_src.mp3,4722,douyin31,muchin,FALSE,3.8181818181818183,3.909090909090909,4.090909090909091,3.772727272727273,3.8636363636363638,3.227272727272727,3.3636363636363638,4.2727272727272725,4.5,4.136363636363637,0,3437,passionable | sad
889175_src.mp3,7533,douyin44,muchin,FALSE,3.4545454545454546,3.4545454545454546,3.590909090909091,3.3181818181818183,3.3636363636363638,3.1363636363636362,3.3636363636363638,3.6818181818181817,3.8181818181818183,3.3181818181818183,0,3438,sad
889190_src.mp3,4554,douyin30,muchin,FALSE,3.4545454545454546,3.3636363636363638,3.5454545454545454,3.272727272727273,3.5,3.3636363636363638,3.409090909090909,3.6818181818181817,3.5454545454545454,3.590909090909091,0,3439,sad
889418_src.mp3,7340,douyin43,muchin,FALSE,3.4545454545454546,3.3636363636363638,3.590909090909091,3.409090909090909,3.5,3.3636363636363638,3.409090909090909,3.8181818181818183,3.8636363636363638,3.590909090909091,3.1666666666666665,3440,passionable
889573_src.mp3,5936,douyin37,muchin,FALSE,2.5,2.8,2.75,2.6,2.6,2.9,3.05,2.5,2.3,2.55,0,3441,sad
889714_src.mp3,7735,douyin45,muchin,FALSE,3.3181818181818183,3.4545454545454546,3.6818181818181817,3.090909090909091,3.272727272727273,3.1818181818181817,3.272727272727273,3.8181818181818183,3.8636363636363638,3.1363636363636362,0,3442,passionable
889745_src.mp3,3746,douyin27,muchin,FALSE,3.975,3.9583333333333335,4.25,3.9166666666666665,4.25,3.875,4.125,4.291666666666667,4.041666666666667,3.875,2.888888888888889,3443,passionable
889761_src.mp3,5326,douyin34,muchin,FALSE,3.1363636363636362,3.272727272727273,3.409090909090909,3.0454545454545454,3.090909090909091,3.227272727272727,3.272727272727273,3.4545454545454546,3.3181818181818183,3.1363636363636362,0,3444,sad
889819_src.mp3,5937,douyin37,muchin,FALSE,3.1,3.15,3.5,3.05,3.25,3.15,3.25,3.8,3.05,3.2,2.75,3445,passionable | sad
889825_src.mp3,4934,douyin32,muchin,FALSE,3.6,3.7,3.9,3.35,3.5,3.2,3.35,4.4,4.45,3.5,0,3446,passionable | happy
889869_src.mp3,6928,douyin41,muchin,FALSE,3.0454545454545454,3.272727272727273,3.5,3.090909090909091,3.1818181818181817,3.3181818181818183,3.3181818181818183,3.6818181818181817,3.0454545454545454,3.3181818181818183,2.6875,3447,sad
890154_src.mp3,7130,douyin42,muchin,FALSE,3.4545454545454546,3.272727272727273,3.5454545454545454,3.6818181818181817,3.409090909090909,3.409090909090909,3.409090909090909,3.5454545454545454,3.4545454545454546,3.590909090909091,0,3448,sad | peaceful
890217_src.mp3,4142,douyin29,muchin,FALSE,3.1363636363636362,3.227272727272727,3.1818181818181817,3.1818181818181817,3.1818181818181817,3.227272727272727,3.227272727272727,3.3636363636363638,2.9545454545454546,3.227272727272727,0,3449,passionable
890223_src.mp3,5327,douyin34,muchin,FALSE,3.1363636363636362,3.1818181818181817,3.272727272727273,3.1363636363636362,3.227272727272727,3.1363636363636362,3.272727272727273,3.4545454545454546,3,3.1818181818181817,0,3450,sad
890505_src.mp3,7736,douyin45,muchin,FALSE,2.6363636363636362,3,2.6818181818181817,2.6818181818181817,2.272727272727273,2.9545454545454546,2.727272727272727,3.0454545454545454,2.8636363636363638,2.6818181818181817,2.5454545454545454,3451,passionable
890545_src.mp3,7131,douyin42,muchin,FALSE,3.0454545454545454,3.1818181818181817,3.3181818181818183,3,3.1363636363636362,3.3181818181818183,3.0454545454545454,3.227272727272727,3.090909090909091,3.0454545454545454,0,3452,sad
890552_src.mp3,4555,douyin30,muchin,FALSE,2.772727272727273,3,2.909090909090909,2.590909090909091,2.8636363636363638,3.227272727272727,2.8636363636363638,3.3181818181818183,2.6363636363636362,2.8636363636363638,2.909090909090909,3453,passionable
890571_src.mp3,4935,douyin32,muchin,FALSE,3.7,3.5,3.85,3.5,3.8,3.35,3.65,4.15,4.05,3.8,0,3454,sad
890606_src.mp3,5740,douyin36,muchin,FALSE,3.6,3.5,3.6,3.35,3.55,3.25,3.3,4,4.2,3.55,0,3455,passionable
890617_src.mp3,3747,douyin27,muchin,FALSE,4.291666666666667,4.041666666666667,4.416666666666667,4.333333333333333,4.375,4.041666666666667,4.125,4.541666666666667,4.333333333333333,4.333333333333333,3.142857142857143,3456,passionable
891039_src.mp3,4723,douyin31,muchin,FALSE,3.809090909090909,3.5454545454545454,4,3.8181818181818183,3.909090909090909,3.3636363636363638,3.5,4.2272727272727275,4.2272727272727275,3.909090909090909,0,3457,passionable | sad
891055_src.mp3,6338,douyin39,muchin,FALSE,3.4818181818181815,3.5,3.590909090909091,3.3636363636363638,3.409090909090909,3.227272727272727,3.227272727272727,3.909090909090909,3.909090909090909,3.409090909090909,0,3458,sad
891100_src.mp3,4724,douyin31,muchin,FALSE,3.272727272727273,3.272727272727273,3.272727272727273,3.227272727272727,3.272727272727273,3.227272727272727,3.1818181818181817,3.3181818181818183,3.6818181818181817,3.4545454545454546,0,3459,sad
891290_src.mp3,7928,douyin46,muchin,FALSE,3.6818181818181817,3.590909090909091,3.9545454545454546,3.6818181818181817,3.727272727272727,3.3181818181818183,3.6363636363636362,4.090909090909091,4.045454545454546,3.727272727272727,0,3460,passionable
891388_src.mp3,5741,douyin36,muchin,FALSE,3.85,4,4.05,3.7,3.8,3.45,3.5,4.35,4.1,3.9,0,3461,sad | passionable
891493_src.mp3,4725,douyin31,muchin,FALSE,2.5454545454545454,3.5,2.727272727272727,2.6363636363636362,2.3636363636363638,3,3.1363636363636362,2.5454545454545454,2.5454545454545454,2.6818181818181817,0,3462,sad
891599_src.mp3,3542,douyin26,muchin,FALSE,3.7916666666666665,3.75,4,3.6666666666666665,3.9583333333333335,3.3333333333333335,3.9583333333333335,3.9583333333333335,3.7916666666666665,3.7916666666666665,2.875,3463,peaceful | sad
892409_src.mp3,5742,douyin36,muchin,FALSE,3.25,3.25,3.15,3.5,3.4,3.4,3.2,3.25,2.75,3.3,0,3464,sad
893179_src.mp3,8137,douyin47,muchin,FALSE,3.3181818181818183,3.227272727272727,3.590909090909091,3.4545454545454546,3.590909090909091,3,3.4545454545454546,3.8636363636363638,4,3.409090909090909,2.5,3465,passionable | peaceful
894204_src.mp3,6141,douyin38,muchin,FALSE,3.4,3.45,3.8,3.25,3.6,3.25,3.35,3.85,3.6,3.55,0,3466,sad
894467_src.mp3,5328,douyin34,muchin,FALSE,3.272727272727273,3.4545454545454546,3.4545454545454546,3,3.1363636363636362,3.1818181818181817,3.227272727272727,3.6363636363636362,3.727272727272727,3.090909090909091,2.5833333333333335,3467,passionable | happy
896121_src.mp3,5132,douyin33,muchin,FALSE,3.409090909090909,3.5,3.5,2.9545454545454546,3.3181818181818183,3.409090909090909,3.1818181818181817,3.909090909090909,3.6818181818181817,3.1363636363636362,2.6666666666666665,3468,passionable
896217_src.mp3,5133,douyin33,muchin,FALSE,3.772727272727273,3.727272727272727,3.8636363636363638,3.3636363636363638,3.772727272727273,3.4545454545454546,3.4545454545454546,4.136363636363637,4.136363636363637,3.409090909090909,0,3469,passionable
896425_src.mp3,5743,douyin36,muchin,FALSE,3.9,3.95,3.85,3.95,4.05,3.95,3.7,4.1,3.7,3.85,3.7,3470,passionable
896481_src.mp3,4936,douyin32,muchin,FALSE,3.63,3.7,3.75,3.3,3.75,3.5,3.4,4.25,4.05,3.55,3.2857142857142856,3471,happy | passionable
896857_src.mp3,5938,douyin37,muchin,FALSE,3.2,3.2,3.35,3,3.2,3.2,3.35,3.65,3.4,3.15,0,3472,sad
896913_src.mp3,7737,douyin45,muchin,FALSE,3.3636363636363638,3.5,3.5,3.227272727272727,3.3636363636363638,3.3181818181818183,3.3181818181818183,3.590909090909091,3.5454545454545454,3.409090909090909,0,3473,sad
897169_src.mp3,7132,douyin42,muchin,FALSE,3.4545454545454546,3.590909090909091,3.590909090909091,3.3181818181818183,3.5,3.3636363636363638,3.590909090909091,3.772727272727273,3.409090909090909,3.1818181818181817,2.875,3474,passionable
897175_src.mp3,5744,douyin36,muchin,FALSE,3.5,3.45,3.65,3.35,3.5,3.3,3.45,3.85,3.5,3.45,0,3475,sad
897409_src.mp3,3933,douyin28,muchin,FALSE,3.9545454545454546,3.8636363636363638,4.181818181818182,3.8181818181818183,4,3.409090909090909,3.909090909090909,4.181818181818182,4.090909090909091,3.9545454545454546,3,3476,sad | passionable
897449_src.mp3,3748,douyin27,muchin,FALSE,3.7083333333333335,3.7916666666666665,3.9583333333333335,3.75,3.8333333333333335,3.2916666666666665,3.7916666666666665,4.041666666666667,4,3.7083333333333335,2.9444444444444446,3477,passionable | happy
897712_src.mp3,6929,douyin41,muchin,FALSE,3.3909090909090907,3.409090909090909,3.4545454545454546,3.3181818181818183,3.5454545454545454,3.3181818181818183,3.4545454545454546,3.5454545454545454,3.4545454545454546,3.409090909090909,0,3478,sad
897949_src.mp3,5939,douyin37,muchin,FALSE,3.1,3.35,3.3,2.9,3.05,3.1,3.25,3.6,3.15,3,0,3479,sad
898033_src.mp3,4143,douyin29,muchin,FALSE,3.227272727272727,3.3636363636363638,3.272727272727273,3.090909090909091,3.1363636363636362,3.1363636363636362,3.3636363636363638,3.409090909090909,3.5454545454545454,3.1363636363636362,0,3480,sad
898337_src.mp3,6339,douyin39,muchin,FALSE,3.1363636363636362,3.5,3.3181818181818183,2.9545454545454546,2.8636363636363638,3.090909090909091,3.1363636363636362,3.6818181818181817,3.409090909090909,3,0,3481,passionable | sad
898345_src.mp3,6142,douyin38,muchin,FALSE,3.4,3.45,3.55,3.4,3.45,3.4,3.4,3.65,3.3,3.4,0,3482,sad | passionable
898466_src.mp3,5329,douyin34,muchin,FALSE,3.063636363636364,3.3636363636363638,3.090909090909091,3,2.9545454545454546,3.227272727272727,3.1363636363636362,3.272727272727273,3.272727272727273,3,2.8,3483,passionable
898468_src.mp3,7341,douyin43,muchin,FALSE,3.3636363636363638,3.272727272727273,3.5454545454545454,3.3636363636363638,3.409090909090909,3.1818181818181817,3.227272727272727,3.590909090909091,3.4545454545454546,3.1818181818181817,0,3484,sad | peaceful
898725_src.mp3,5940,douyin37,muchin,FALSE,3.25,3.25,3.35,2.75,3.1,2.95,3.4,3.65,3.45,2.85,3.1666666666666665,3485,sad
898751_src.mp3,3934,douyin28,muchin,FALSE,3.772727272727273,3.8181818181818183,3.8181818181818183,3.772727272727273,3.8181818181818183,3.772727272727273,3.9545454545454546,3.8181818181818183,3.9545454545454546,3.6818181818181817,2.95,3486,happy | passionable
898760_src.mp3,3935,douyin28,muchin,FALSE,3.909090909090909,3.8636363636363638,4,3.9545454545454546,4,3.5,4.045454545454546,4,4.136363636363637,3.909090909090909,3,3487,passionable
898769_src.mp3,4937,douyin32,muchin,FALSE,3,3.15,3.25,2.95,3,3.1,3.1,3.15,3.05,2.95,0,3488,sad
898944_src.mp3,8138,douyin47,muchin,FALSE,3.272727272727273,3.272727272727273,3.4545454545454546,3.1818181818181817,3.4545454545454546,2.909090909090909,3.4545454545454546,3.409090909090909,3.3181818181818183,3.1818181818181817,0,3489,sad
898962_src.mp3,6732,douyin40,muchin,FALSE,3.3,3.35,3.45,3.35,3.45,3.35,3.35,3.55,3.15,3.45,0,3490,passionable | sad
898965_src.mp3,7738,douyin45,muchin,FALSE,3.090909090909091,3.409090909090909,3.227272727272727,2.9545454545454546,2.9545454545454546,3.227272727272727,3.1363636363636362,3.409090909090909,3.272727272727273,3,0,3491,sad
898996_src.mp3,5745,douyin36,muchin,FALSE,3.65,3.45,3.7,3.65,3.75,3.5,3.3,4.25,4.45,3.8,0,3492,passionable | happy
899019_src.mp3,4556,douyin30,muchin,FALSE,3.6363636363636362,3.409090909090909,3.727272727272727,3.6363636363636362,3.6363636363636362,3.3636363636363638,3.272727272727273,3.9545454545454546,4.2272727272727275,3.772727272727273,3.0714285714285716,3493,passionable
899281_src.mp3,6143,douyin38,muchin,FALSE,3.3,3.4,3.3,3.35,3.45,3.6,3.4,3.3,3.15,3.35,0,3494,passionable | happy
899319_src.mp3,5543,douyin35,muchin,FALSE,3.3,3.2,3.45,3,3.25,3.15,3.3,3.5,3.5,3.2,0,3495,sad
899514_src.mp3,5941,douyin37,muchin,FALSE,3.65,3.7,3.6,3.2,3.4,3.35,3.35,3.8,3.8,3.35,0,3496,sad
899542_src.mp3,8139,douyin47,muchin,FALSE,3.3181818181818183,3.409090909090909,3.590909090909091,3.5,3.590909090909091,3.227272727272727,3.3636363636363638,3.6363636363636362,3.409090909090909,3.4545454545454546,2.727272727272727,3497,passionable
900521_src.mp3,5134,douyin33,muchin,FALSE,3.6363636363636362,3.8181818181818183,3.6818181818181817,3.5454545454545454,3.772727272727273,3.8181818181818183,3.5,3.9545454545454546,3.5,3.6363636363636362,3.4545454545454546,3498,passionable
901970_src.mp3,5746,douyin36,muchin,FALSE,3.55,3.7,3.4,3.45,3.35,3.95,3.35,3.75,3.6,3.4,3.2142857142857144,3499,passionable
902073_src.mp3,6930,douyin41,muchin,FALSE,3.3181818181818183,3.409090909090909,3.409090909090909,3.272727272727273,3.272727272727273,3.272727272727273,3.272727272727273,3.590909090909091,3.3181818181818183,3.1363636363636362,0,3500,sad
902721_src.mp3,3936,douyin28,muchin,FALSE,4.2272727272727275,4.136363636363637,4.5,4.318181818181818,4.5,3.9545454545454546,4.181818181818182,4.545454545454546,4.318181818181818,4.181818181818182,3.35,3501,passionable | sad
902919_src.mp3,4726,douyin31,muchin,FALSE,3.227272727272727,3.272727272727273,3.3636363636363638,3.090909090909091,3.090909090909091,3.3636363636363638,3.272727272727273,3.409090909090909,3.5454545454545454,3.3636363636363638,0,3502,sad
903161_src.mp3,5330,douyin34,muchin,FALSE,3.6363636363636362,3.5,3.590909090909091,3.6363636363636362,3.6818181818181817,3.8181818181818183,3.4545454545454546,4.045454545454546,3.3636363636363638,3.5454545454545454,3.4545454545454546,3503,passionable | nervous
903596_src.mp3,7929,douyin46,muchin,FALSE,3.3,3.409090909090909,3.5454545454545454,3.3636363636363638,3.5,3.1363636363636362,3.4545454545454546,3.6363636363636362,3.772727272727273,3.3636363636363638,0,3504,sad
903641_src.mp3,3937,douyin28,muchin,FALSE,3.8181818181818183,3.9545454545454546,3.909090909090909,3.772727272727273,3.772727272727273,3.909090909090909,4.045454545454546,3.909090909090909,3.9545454545454546,3.772727272727273,3.0555555555555554,3505,happy | passionable
903790_src.mp3,4938,douyin32,muchin,FALSE,3.55,3.65,3.6,3.35,3.45,3.2,3.5,3.8,3.5,3.45,0,3506,sad
903832_src.mp3,4727,douyin31,muchin,FALSE,3.3545454545454545,3.4545454545454546,3.3181818181818183,3.409090909090909,3.3636363636363638,3.772727272727273,3.227272727272727,3.5,3.5454545454545454,3.6363636363636362,2.3333333333333335,3507,passionable
903849_src.mp3,6144,douyin38,muchin,FALSE,3.15,3.35,3.35,3.05,3.2,3.3,3.3,3.35,3.15,3.1,0,3508,sad
903969_src.mp3,5135,douyin33,muchin,FALSE,3.090909090909091,3.227272727272727,3.1818181818181817,2.772727272727273,2.9545454545454546,3.0454545454545454,3.1363636363636362,3.227272727272727,3.4545454545454546,2.8636363636363638,0,3509,happy
904025_src.mp3,8140,douyin47,muchin,FALSE,3.1363636363636362,3.1818181818181817,3.590909090909091,3.272727272727273,3.5454545454545454,3.090909090909091,3.3181818181818183,3.227272727272727,3.090909090909091,3.1818181818181817,0,3510,sad
904065_src.mp3,7739,douyin45,muchin,FALSE,3.5454545454545454,3.590909090909091,3.772727272727273,3.5,3.6818181818181817,3.409090909090909,3.5,3.8181818181818183,3.727272727272727,3.727272727272727,0,3511,sad
904107_src.mp3,5331,douyin34,muchin,FALSE,3.272727272727273,3.227272727272727,3.3181818181818183,3,3.1818181818181817,3.1818181818181817,3.1818181818181817,3.5454545454545454,3.3181818181818183,3.1818181818181817,2.8,3512,sad
904116_src.mp3,8141,douyin47,muchin,FALSE,3.3636363636363638,3.272727272727273,3.4545454545454546,3.5,3.5,3.272727272727273,3.3636363636363638,3.4545454545454546,3.409090909090909,3.409090909090909,0,3513,sad
904339_src.mp3,5942,douyin37,muchin,FALSE,3.55,3.6,3.6,3.45,3.55,3.5,3.45,3.8,3.7,3.6,0,3514,peaceful
904784_src.mp3,4144,douyin29,muchin,FALSE,3.409090909090909,3.4545454545454546,3.8181818181818183,3.409090909090909,3.590909090909091,3.272727272727273,3.1818181818181817,3.9545454545454546,4,3.8636363636363638,0,3515,sad | passionable
961625_src.mp3,3938,douyin28,muchin,FALSE,4.090909090909091,4.045454545454546,4.363636363636363,4.045454545454546,4.136363636363637,3.3636363636363638,4.045454545454546,4.409090909090909,4.318181818181818,4.045454545454546,3,3516,sad
961797_src.mp3,5136,douyin33,muchin,FALSE,3.3636363636363638,3.409090909090909,3.5454545454545454,3.3181818181818183,3.3636363636363638,3.272727272727273,3.3181818181818183,3.727272727272727,3.272727272727273,3.5454545454545454,0,3517,sad
962030_src.mp3,5332,douyin34,muchin,FALSE,3.409090909090909,3.409090909090909,3.590909090909091,3.272727272727273,3.409090909090909,3.227272727272727,3.5,3.6363636363636362,3.590909090909091,3.3636363636363638,0,3518,sad
962115_src.mp3,6931,douyin41,muchin,FALSE,3.409090909090909,3.4545454545454546,3.6818181818181817,3.227272727272727,3.409090909090909,3.272727272727273,3.3636363636363638,3.772727272727273,3.8181818181818183,3.3181818181818183,3.0714285714285716,3519,sad
962321_src.mp3,3543,douyin26,muchin,FALSE,4.191666666666666,4.083333333333333,4.083333333333333,4.25,4.083333333333333,4.208333333333333,4.166666666666667,4.166666666666667,4.208333333333333,4.041666666666667,3.375,3520,passionable | happy
962329_src.mp3,3939,douyin28,muchin,FALSE,4.136363636363637,4.045454545454546,4.409090909090909,4.181818181818182,4.363636363636363,3.909090909090909,4.136363636363637,4.454545454545454,4.5,4,3.8,3521,sad | passionable
962773_src.mp3,7133,douyin42,muchin,FALSE,3.8272727272727276,3.5454545454545454,4,3.409090909090909,3.8181818181818183,3.8636363636363638,3.5454545454545454,4.181818181818182,4.363636363636363,3.8181818181818183,0,3522,happy
963041_src.mp3,3940,douyin28,muchin,FALSE,4.090909090909091,4.136363636363637,4.090909090909091,4.045454545454546,4,4.090909090909091,4,4.090909090909091,4.136363636363637,3.909090909090909,3.227272727272727,3523,happy | passionable
963212_src.mp3,6932,douyin41,muchin,FALSE,3.4545454545454546,3.5454545454545454,3.590909090909091,3.5454545454545454,3.5,3.3636363636363638,3.3636363636363638,3.6818181818181817,3.6818181818181817,3.590909090909091,0,3524,sad
963217_src.mp3,8142,douyin47,muchin,FALSE,3.409090909090909,3.3636363636363638,3.727272727272727,3.3181818181818183,3.6818181818181817,3.3181818181818183,3.5,3.6363636363636362,3.272727272727273,3.227272727272727,2.6,3525,passionable
963809_src.mp3,3941,douyin28,muchin,FALSE,3.7818181818181817,4,4.2272727272727275,3.772727272727273,4.136363636363637,3.3181818181818183,3.9545454545454546,4.2727272727272725,4.090909090909091,3.772727272727273,0,3526,sad | passionable
964073_src.mp3,4728,douyin31,muchin,FALSE,3.727272727272727,3.727272727272727,3.8181818181818183,3.772727272727273,3.6818181818181817,3.9545454545454546,3.6818181818181817,4.2272727272727275,4.045454545454546,3.8181818181818183,3.6,3527,passionable
964801_src.mp3,8143,douyin47,muchin,FALSE,3.909090909090909,3.8181818181818183,4,3.727272727272727,3.8636363636363638,3.590909090909091,3.6363636363636362,4.181818181818182,4.136363636363637,3.909090909090909,0,3528,passionable
964896_src.mp3,7342,douyin43,muchin,FALSE,3.227272727272727,3.227272727272727,3.409090909090909,3.272727272727273,3.3181818181818183,3.227272727272727,3.3636363636363638,3.409090909090909,3.1818181818181817,3.3181818181818183,0,3529,sad
965161_src.mp3,4557,douyin30,muchin,FALSE,3.5454545454545454,3.772727272727273,3.727272727272727,3.5,3.5,3.5454545454545454,3.3181818181818183,3.6818181818181817,3.772727272727273,3.772727272727273,0,3530,passionable
965233_src.mp3,7740,douyin45,muchin,FALSE,3.1363636363636362,3.1363636363636362,3.5,2.727272727272727,3.1363636363636362,3.1818181818181817,2.9545454545454546,3.6818181818181817,3.3636363636363638,3.4545454545454546,0,3531,sad
965565_src.mp3,7134,douyin42,muchin,FALSE,2.6363636363636362,2.772727272727273,3.090909090909091,2.6363636363636362,2.909090909090909,2.909090909090909,2.8636363636363638,3.227272727272727,2.8181818181818183,2.590909090909091,2.3333333333333335,3532,happy
967009_src.mp3,6933,douyin41,muchin,FALSE,3.409090909090909,3.4545454545454546,3.5454545454545454,3.3181818181818183,3.409090909090909,3.227272727272727,3.272727272727273,3.6818181818181817,3.5454545454545454,3.590909090909091,0,3533,sad
967121_src.mp3,7741,douyin45,muchin,FALSE,3.3636363636363638,3.4545454545454546,3.6363636363636362,3.227272727272727,3.409090909090909,3.409090909090909,3.5454545454545454,3.8181818181818183,3.727272727272727,3.272727272727273,3.5,3534,peaceful
967419_src.mp3,7930,douyin46,muchin,FALSE,3.4545454545454546,3.4545454545454546,3.6363636363636362,3.5454545454545454,3.590909090909091,3.5454545454545454,3.4545454545454546,3.909090909090909,3.3636363636363638,3.590909090909091,0,3535,passionable
967443_src.mp3,7931,douyin46,muchin,FALSE,3.4545454545454546,3.4545454545454546,3.8181818181818183,3.5,3.6363636363636362,3.1363636363636362,3.6363636363636362,3.909090909090909,3.6818181818181817,3.4545454545454546,0,3536,sad
967577_src.mp3,6934,douyin41,muchin,FALSE,3.590909090909091,3.590909090909091,3.6363636363636362,3.590909090909091,3.8181818181818183,3.590909090909091,3.3636363636363638,3.909090909090909,3.3636363636363638,3.4545454545454546,0,3537,passionable
967652_src.mp3,7932,douyin46,muchin,FALSE,3.727272727272727,3.727272727272727,3.909090909090909,3.6363636363636362,3.727272727272727,3.272727272727273,3.727272727272727,4.045454545454546,4.090909090909091,3.590909090909091,0,3538,passionable
970088_src.mp3,5333,douyin34,muchin,FALSE,3.6636363636363636,3.6818181818181817,3.772727272727273,3.6363636363636362,3.8636363636363638,3.772727272727273,3.590909090909091,3.8636363636363638,3.3181818181818183,3.6363636363636362,3,3539,passionable | angry
970175_src.mp3,5943,douyin37,muchin,FALSE,3.47,3.6,3.65,3.1,3.3,3.35,3.3,3.85,3.65,3.3,0,3540,sad
